97.50	0.000000	0	0.000000
97.75	0.000000	0	0.000000
98.00	0.000000	0	0.000000
98.25	0.000000	0	0.000000
98.50	0.000000	0	0.000000
98.75	0.000000	0	0.000000
99.00	0.000000	0	0.000000
99.25	0.000000	0	0.000000
99.50	0.000000	0	0.000000
99.75	0.000000	0	0.000000
100.00	0.000000	0	0.000000
